MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20200225,NM,44.24,27.24,17.11,11.40,0.00,0.00,2020-02-25,2020-03-02,2
20200218,NM,43.62,27.76,16.82,11.80,0.00,0.00,2020-02-18,2020-02-24,2
20200211,NM,33.24,34.82,20.14,11.80,0.00,0.00,2020-02-11,2020-02-17,2
20200204,NM,29.53,38.57,20.10,11.80,0.00,0.00,2020-02-04,2020-02-10,2
20200128,NM,29.42,38.68,20.10,11.80,0.00,0.00,2020-01-28,2020-02-03,2
20200121,NM,29.30,38.72,19.23,12.75,0.00,0.00,2020-01-21,2020-01-27,2
20200114,NM,46.31,25.37,15.57,12.75,0.00,0.00,2020-01-14,2020-01-20,2
20200107,NM,50.16,21.52,15.57,12.75,0.00,0.00,2020-01-07,2020-01-13,2
20191231,NM,52.86,18.81,13.07,15.26,0.00,0.00,2019-12-31,2020-01-06,2
20191224,NM,52.86,18.81,13.07,15.26,0.00,0.00,2019-12-24,2019-12-30,2
20191217,NM,52.86,18.81,13.07,15.26,0.00,0.00,2019-12-17,2019-12-23,2
20191210,NM,52.86,18.81,12.71,15.62,0.00,0.00,2019-12-10,2019-12-16,2
20191203,NM,52.69,15.35,15.44,16.52,0.00,0.00,2019-12-03,2019-12-09,2
20191126,NM,27.02,27.91,27.50,17.57,0.00,0.00,2019-11-26,2019-12-02,2
20191119,NM,27.02,28.11,32.01,12.86,0.00,0.00,2019-11-19,2019-11-25,2
20191112,NM,27.02,28.84,34.21,9.93,0.00,0.00,2019-11-12,2019-11-18,2
20191105,NM,35.27,30.07,25.99,8.67,0.00,0.00,2019-11-05,2019-11-11,2
20191029,NM,35.27,30.07,25.99,8.67,0.00,0.00,2019-10-29,2019-11-04,2
20191022,NM,39.22,26.12,25.99,8.67,0.00,0.00,2019-10-22,2019-10-28,2
20191015,NM,45.42,36.51,10.49,7.58,0.00,0.00,2019-10-15,2019-10-21,2
20191008,NM,60.03,21.89,10.49,7.58,0.00,0.00,2019-10-08,2019-10-14,2
20191001,NM,37.27,32.92,23.01,6.81,0.00,0.00,2019-10-01,2019-10-07,2
20190924,NM,41.99,25.32,25.89,6.81,0.00,0.00,2019-09-24,2019-09-30,2
20190917,NM,41.82,24.92,26.45,6.81,0.00,0.00,2019-09-17,2019-09-23,2
20190910,NM,41.73,25.00,26.51,6.76,0.00,0.00,2019-09-10,2019-09-16,2
20190903,NM,42.78,27.41,26.92,2.90,0.00,0.00,2019-09-03,2019-09-09,2
20190827,NM,40.09,31.42,25.59,2.90,0.00,0.00,2019-08-27,2019-09-02,2
20190820,NM,50.77,30.50,18.72,0.00,0.00,0.00,2019-08-20,2019-08-26,2
20190813,NM,51.76,34.92,13.32,0.00,0.00,0.00,2019-08-13,2019-08-19,2
20190806,NM,67.24,19.44,13.32,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,NM,69.82,21.44,8.74,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,NM,69.82,21.44,8.74,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,NM,70.13,21.13,8.74,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,NM,70.14,21.12,8.74,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,NM,70.14,21.12,8.74,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,NM,70.14,21.12,8.74,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,NM,70.14,18.86,11.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,NM,70.14,18.86,11.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,NM,65.20,15.96,18.85,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,NM,64.63,16.52,18.85,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,NM,64.58,16.57,18.85,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,NM,59.87,17.15,22.08,0.90,0.00,0.00,2019-05-14,2019-05-20,2
20190507,NM,54.21,22.48,22.08,1.23,0.00,0.00,2019-05-07,2019-05-13,2
20190430,NM,54.18,22.51,16.56,6.75,0.00,0.00,2019-04-30,2019-05-06,2
20190423,NM,54.18,22.49,16.58,6.75,0.00,0.00,2019-04-23,2019-04-29,2
20190416,NM,46.45,14.81,22.68,16.06,0.00,0.00,2019-04-16,2019-04-22,2
20190409,NM,46.45,14.81,22.68,16.06,0.00,0.00,2019-04-09,2019-04-15,2
20190402,NM,46.45,14.81,22.68,16.06,0.00,0.00,2019-04-02,2019-04-08,2
20190326,NM,45.20,16.06,22.68,16.06,0.00,0.00,2019-03-26,2019-04-01,2
20190319,NM,36.33,24.68,12.66,18.23,8.10,0.00,2019-03-19,2019-03-25,2
20190312,NM,39.49,18.42,10.30,19.29,11.63,0.88,2019-03-12,2019-03-18,2
20190305,NM,38.67,18.65,10.73,19.46,11.63,0.88,2019-03-05,2019-03-11,2
20190226,NM,39.00,18.53,10.51,18.82,12.26,0.88,2019-02-26,2019-03-04,2
20190219,NM,38.81,18.17,10.24,17.79,13.48,1.51,2019-02-19,2019-02-25,2
20190212,NM,38.81,18.17,10.24,17.79,13.48,1.51,2019-02-12,2019-02-18,2
20190205,NM,44.71,12.28,10.24,17.79,13.48,1.50,2019-02-05,2019-02-11,2
20190129,NM,45.37,11.79,10.05,17.77,13.60,1.43,2019-01-29,2019-02-04,2
20190122,NM,45.37,11.84,10.00,17.77,13.60,1.43,2019-01-22,2019-01-28,2
20190115,NM,39.57,16.93,10.71,13.12,5.50,14.17,2019-01-15,2019-01-21,2
20190108,NM,39.57,15.78,11.37,13.61,5.50,14.17,2019-01-08,2019-01-14,2
20190101,NM,37.99,17.30,9.67,15.37,5.50,14.17,2019-01-01,2019-01-07,2
20181225,NM,25.64,28.91,9.54,16.03,5.38,14.50,2018-12-25,2018-12-31,2
20181218,NM,25.98,28.57,9.61,15.96,5.38,14.50,2018-12-18,2018-12-24,2
20181211,NM,25.98,28.57,9.61,15.18,5.62,15.05,2018-12-11,2018-12-17,2
20181204,NM,25.98,28.57,9.61,15.18,5.62,15.05,2018-12-04,2018-12-10,2
20181127,NM,25.98,28.57,9.61,15.18,5.62,15.05,2018-11-27,2018-12-03,2
20181120,NM,25.98,28.57,9.61,15.18,5.62,15.05,2018-11-20,2018-11-26,2
20181113,NM,7.94,31.75,21.86,16.36,7.03,15.05,2018-11-13,2018-11-19,2
20181106,NM,7.94,27.96,23.34,18.67,6.59,15.50,2018-11-06,2018-11-12,2
20181030,NM,6.87,28.83,19.88,22.34,6.59,15.50,2018-10-30,2018-11-05,2
20181023,NM,5.31,8.86,34.86,27.89,7.57,15.50,2018-10-23,2018-10-29,2
20181016,NM,4.75,8.64,33.50,30.04,7.57,15.50,2018-10-16,2018-10-22,2
20181009,NM,1.37,7.91,35.83,26.69,12.67,15.53,2018-10-09,2018-10-15,2
20181002,NM,0.40,6.76,33.18,27.63,16.50,15.53,2018-10-02,2018-10-08,2
20180925,NM,0.40,6.33,33.71,27.72,16.31,15.53,2018-09-25,2018-10-01,2
20180918,NM,0.40,6.33,33.79,27.63,17.30,14.54,2018-09-18,2018-09-24,2
20180911,NM,1.04,5.70,33.79,27.63,17.30,14.54,2018-09-11,2018-09-17,2
20180904,NM,0.81,5.23,33.86,26.02,19.53,14.54,2018-09-04,2018-09-10,2
20180828,NM,0.60,4.83,30.36,28.18,21.50,14.54,2018-08-28,2018-09-03,2
20180821,NM,0.18,5.11,30.50,28.17,21.50,14.54,2018-08-21,2018-08-27,2
20180814,NM,0.00,4.34,28.80,25.10,27.21,14.54,2018-08-14,2018-08-20,2
20180807,NM,0.00,4.07,27.36,26.82,27.21,14.54,2018-08-07,2018-08-13,2
20180731,NM,0.01,3.08,26.45,24.43,30.50,15.54,2018-07-31,2018-08-06,2
20180724,NM,0.01,1.20,12.53,31.29,39.29,15.68,2018-07-24,2018-07-30,2
20180717,NM,0.01,1.19,12.54,31.12,39.46,15.68,2018-07-17,2018-07-23,2
20180710,NM,0.00,1.01,13.04,28.27,41.99,15.68,2018-07-10,2018-07-16,2
20180703,NM,0.00,4.20,9.50,28.57,39.71,18.02,2018-07-03,2018-07-09,2
20180626,NM,1.36,2.83,9.26,28.81,39.71,18.02,2018-06-26,2018-07-02,2
20180619,NM,1.36,2.33,5.04,30.38,42.87,18.02,2018-06-19,2018-06-25,2
20180612,NM,0.10,1.24,6.26,29.42,44.80,18.17,2018-06-12,2018-06-18,2
20180605,NM,0.10,0.86,10.62,26.43,43.82,18.17,2018-06-05,2018-06-11,2
20180529,NM,0.16,0.49,9.96,26.52,44.59,18.27,2018-05-29,2018-06-04,2
20180522,NM,0.00,0.54,9.15,27.06,42.99,20.27,2018-05-22,2018-05-28,2
20180515,NM,0.00,0.57,9.23,26.63,43.31,20.27,2018-05-15,2018-05-21,2
20180508,NM,0.12,1.32,17.43,25.75,44.80,10.59,2018-05-08,2018-05-14,2
20180501,NM,0.08,1.36,17.72,35.78,34.48,10.59,2018-05-01,2018-05-07,2
20180424,NM,0.08,1.35,17.74,34.83,36.87,9.14,2018-04-24,2018-04-30,2
20180417,NM,0.08,1.35,20.45,32.15,39.34,6.63,2018-04-17,2018-04-23,2
20180410,NM,0.08,1.35,20.45,32.20,43.76,2.16,2018-04-10,2018-04-16,2
20180403,NM,0.08,1.35,20.45,39.25,38.87,0.00,2018-04-03,2018-04-09,2
20180327,NM,0.08,1.28,20.75,43.83,34.06,0.00,2018-03-27,2018-04-02,2
20180320,NM,0.08,1.28,20.75,52.30,25.60,0.00,2018-03-20,2018-03-26,2
20180313,NM,0.08,0.41,21.62,52.39,25.50,0.00,2018-03-13,2018-03-19,2
20180306,NM,0.08,0.41,21.52,60.91,17.08,0.00,2018-03-06,2018-03-12,2
20180227,NM,0.08,0.41,21.52,72.77,5.23,0.00,2018-02-27,2018-03-05,2
20180220,NM,0.08,0.41,21.52,72.77,5.23,0.00,2018-02-20,2018-02-26,2
20180213,NM,0.00,0.35,19.57,76.12,3.96,0.00,2018-02-13,2018-02-19,2
20180206,NM,0.00,2.58,17.77,79.39,0.27,0.00,2018-02-06,2018-02-12,2
20180130,NM,0.00,5.87,26.10,67.76,0.27,0.00,2018-01-30,2018-02-05,2
20180123,NM,0.00,6.22,33.82,59.96,0.00,0.00,2018-01-23,2018-01-29,2
20180116,NM,0.00,12.58,75.63,11.79,0.00,0.00,2018-01-16,2018-01-22,2
20180109,NM,0.00,12.58,81.20,6.22,0.00,0.00,2018-01-09,2018-01-15,2
20180102,NM,7.01,47.01,41.21,4.76,0.00,0.00,2018-01-02,2018-01-08,2
20171226,NM,7.14,62.70,30.16,0.00,0.00,0.00,2017-12-26,2018-01-01,2
20171219,NM,10.46,72.16,17.38,0.00,0.00,0.00,2017-12-19,2017-12-25,2
20171212,NM,10.46,73.31,16.23,0.00,0.00,0.00,2017-12-12,2017-12-18,2
20171205,NM,46.99,36.78,16.23,0.00,0.00,0.00,2017-12-05,2017-12-11,2
20171128,NM,48.91,34.87,16.23,0.00,0.00,0.00,2017-11-28,2017-12-04,2
20171121,NM,78.85,16.50,4.64,0.00,0.00,0.00,2017-11-21,2017-11-27,2
20171114,NM,78.89,17.02,4.09,0.00,0.00,0.00,2017-11-14,2017-11-20,2
20171107,NM,78.64,17.27,4.09,0.00,0.00,0.00,2017-11-07,2017-11-13,2
20171031,NM,83.45,14.67,1.88,0.00,0.00,0.00,2017-10-31,2017-11-06,2
20171024,NM,88.63,10.33,1.04,0.00,0.00,0.00,2017-10-24,2017-10-30,2
20171017,NM,91.99,8.01,0.00,0.00,0.00,0.00,2017-10-17,2017-10-23,2
20171010,NM,92.21,7.79,0.00,0.00,0.00,0.00,2017-10-10,2017-10-16,2
20171003,NM,85.16,14.84,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,2
20170926,NM,85.16,14.84,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,2
20170919,NM,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,2
20170912,NM,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,2
20170905,NM,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,2
20170829,NM,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,2
20170822,NM,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,2
20170815,NM,98.66,1.34,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,2
20170808,NM,98.66,1.34,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,2
20170801,NM,95.00,5.00,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,2
20170725,NM,66.49,32.17,1.34,0.00,0.00,0.00,2017-07-25,2017-07-31,2
20170718,NM,72.95,20.48,6.56,0.00,0.00,0.00,2017-07-18,2017-07-24,2
20170711,NM,76.69,16.75,6.56,0.00,0.00,0.00,2017-07-11,2017-07-17,2
20170704,NM,76.51,16.93,6.56,0.00,0.00,0.00,2017-07-04,2017-07-10,2
20170627,NM,76.51,16.92,6.56,0.00,0.00,0.00,2017-06-27,2017-07-03,2
20170620,NM,75.26,18.18,6.56,0.00,0.00,0.00,2017-06-20,2017-06-26,2
20170613,NM,78.55,14.89,6.56,0.00,0.00,0.00,2017-06-13,2017-06-19,2
20170606,NM,77.32,16.12,6.56,0.00,0.00,0.00,2017-06-06,2017-06-12,2
20170530,NM,73.18,20.26,6.56,0.00,0.00,0.00,2017-05-30,2017-06-05,2
20170523,NM,76.30,17.14,6.56,0.00,0.00,0.00,2017-05-23,2017-05-29,2
20170516,NM,81.27,12.17,6.56,0.00,0.00,0.00,2017-05-16,2017-05-22,2
20170509,NM,81.51,11.93,6.56,0.00,0.00,0.00,2017-05-09,2017-05-15,2
20170502,NM,81.51,18.49,0.00,0.00,0.00,0.00,2017-05-02,2017-05-08,2
20170425,NM,58.57,41.43,0.00,0.00,0.00,0.00,2017-04-25,2017-05-01,2
20170418,NM,54.33,45.67,0.00,0.00,0.00,0.00,2017-04-18,2017-04-24,2
20170411,NM,50.57,47.14,2.29,0.00,0.00,0.00,2017-04-11,2017-04-17,2
20170404,NM,50.58,46.90,2.52,0.00,0.00,0.00,2017-04-04,2017-04-10,2
20170328,NM,45.04,48.24,6.72,0.00,0.00,0.00,2017-03-28,2017-04-03,2
20170321,NM,44.41,48.87,6.72,0.00,0.00,0.00,2017-03-21,2017-03-27,2
20170314,NM,76.02,20.74,3.24,0.00,0.00,0.00,2017-03-14,2017-03-20,2
20170307,NM,78.52,18.90,2.58,0.00,0.00,0.00,2017-03-07,2017-03-13,2
20170228,NM,77.00,20.51,2.49,0.00,0.00,0.00,2017-02-28,2017-03-06,2
20170221,NM,86.71,10.80,2.49,0.00,0.00,0.00,2017-02-21,2017-02-27,2
20170214,NM,87.89,9.62,2.49,0.00,0.00,0.00,2017-02-14,2017-02-20,2
20170207,NM,87.89,9.62,2.49,0.00,0.00,0.00,2017-02-07,2017-02-13,2
20170131,NM,88.05,9.46,2.49,0.00,0.00,0.00,2017-01-31,2017-02-06,2
20170124,NM,88.03,9.47,2.49,0.00,0.00,0.00,2017-01-24,2017-01-30,2
20170117,NM,66.79,28.93,4.28,0.00,0.00,0.00,2017-01-17,2017-01-23,2
20170110,NM,66.66,29.06,4.28,0.00,0.00,0.00,2017-01-10,2017-01-16,2
20170103,NM,66.20,29.52,4.28,0.00,0.00,0.00,2017-01-03,2017-01-09,2
20161227,NM,65.55,30.18,4.28,0.00,0.00,0.00,2016-12-27,2017-01-02,2
20211228,WY,0.00,3.29,35.41,47.10,14.20,0.00,2021-12-28,2022-01-03,2
20211221,WY,0.00,3.29,33.40,48.47,14.84,0.00,2021-12-21,2021-12-27,2
20211214,WY,0.00,3.30,35.97,43.86,16.87,0.00,2021-12-14,2021-12-20,2
20211207,WY,0.00,2.23,33.23,47.67,16.87,0.00,2021-12-07,2021-12-13,2
20211130,WY,0.00,3.39,32.10,47.63,16.87,0.00,2021-11-30,2021-12-06,2
20211123,WY,0.00,7.18,28.48,53.10,11.24,0.00,2021-11-23,2021-11-29,2
20211116,WY,0.00,7.93,29.49,51.65,10.93,0.00,2021-11-16,2021-11-22,2
20211109,WY,0.00,7.93,28.55,50.63,12.89,0.00,2021-11-09,2021-11-15,2
20211102,WY,0.00,7.93,28.55,49.92,13.60,0.00,2021-11-02,2021-11-08,2
20211026,WY,0.00,5.89,29.88,47.19,17.04,0.00,2021-10-26,2021-11-01,2
20211019,WY,0.00,2.10,33.67,42.20,22.03,0.00,2021-10-19,2021-10-25,2
20211012,WY,0.00,2.10,24.81,42.96,30.13,0.00,2021-10-12,2021-10-18,2
20211005,WY,0.00,2.10,27.54,37.37,32.99,0.00,2021-10-05,2021-10-11,2
20210928,WY,0.00,2.11,27.53,41.07,29.27,0.02,2021-09-28,2021-10-04,2
20210921,WY,0.00,3.24,32.84,38.68,25.22,0.02,2021-09-21,2021-09-27,2
20210914,WY,0.00,3.24,32.84,37.02,26.88,0.02,2021-09-14,2021-09-20,2
20210907,WY,0.23,3.77,33.07,36.02,26.88,0.02,2021-09-07,2021-09-13,2
20210831,WY,0.22,3.78,35.50,33.59,26.88,0.02,2021-08-31,2021-09-06,2
20210824,WY,0.23,4.83,35.01,29.40,30.51,0.02,2021-08-24,2021-08-30,2
20210817,WY,0.42,5.27,34.38,29.40,30.51,0.02,2021-08-17,2021-08-23,2
20210810,WY,1.89,5.05,32.30,30.56,30.17,0.02,2021-08-10,2021-08-16,2
20210803,WY,2.07,5.11,31.94,25.75,35.11,0.02,2021-08-03,2021-08-09,2
20210727,WY,2.16,5.02,31.82,27.54,33.40,0.08,2021-07-27,2021-08-02,2
20210720,WY,2.31,10.14,29.80,24.28,33.40,0.08,2021-07-20,2021-07-26,2
20210713,WY,2.52,13.60,28.93,38.10,16.77,0.08,2021-07-13,2021-07-19,2
20210706,WY,2.50,13.59,28.86,45.47,9.58,0.00,2021-07-06,2021-07-12,2
20210629,WY,2.44,13.62,30.84,44.12,8.98,0.00,2021-06-29,2021-07-05,2
20210622,WY,2.40,18.95,36.29,33.62,8.74,0.00,2021-06-22,2021-06-28,2
20210615,WY,7.91,19.14,41.66,24.96,6.32,0.00,2021-06-15,2021-06-21,2
20210608,WY,9.76,17.96,45.16,20.79,6.32,0.00,2021-06-08,2021-06-14,2
20210601,WY,10.89,21.05,43.78,22.31,1.98,0.00,2021-06-01,2021-06-07,2
20210525,WY,10.89,22.56,41.69,22.89,1.98,0.00,2021-05-25,2021-05-31,2
20210518,WY,10.89,18.36,43.60,25.15,2.01,0.00,2021-05-18,2021-05-24,2
20210511,WY,10.54,8.73,46.92,30.07,3.74,0.00,2021-05-11,2021-05-17,2
20210504,WY,5.39,12.87,36.76,39.77,5.20,0.00,2021-05-04,2021-05-10,2
20210427,WY,5.40,9.82,39.89,38.93,5.97,0.00,2021-04-27,2021-05-03,2
20210420,WY,6.60,9.69,42.70,35.04,5.97,0.00,2021-04-20,2021-04-26,2
20210413,WY,2.71,16.61,34.18,28.10,18.39,0.00,2021-04-13,2021-04-19,2
20210406,WY,1.44,26.06,25.73,28.34,18.44,0.00,2021-04-06,2021-04-12,2
20210330,WY,2.16,26.75,24.40,28.25,18.44,0.00,2021-03-30,2021-04-05,2
20210323,WY,3.69,25.22,24.40,27.36,19.33,0.00,2021-03-23,2021-03-29,2
20210316,WY,2.26,26.29,24.58,27.55,19.33,0.00,2021-03-16,2021-03-22,2
20210309,WY,2.23,11.20,27.00,39.21,20.35,0.00,2021-03-09,2021-03-15,2
20210302,WY,2.23,6.52,31.42,39.30,20.54,0.00,2021-03-02,2021-03-08,2
20210223,WY,2.21,6.54,30.29,38.25,22.71,0.00,2021-02-23,2021-03-01,2
20210216,WY,2.21,6.54,27.66,38.79,24.80,0.00,2021-02-16,2021-02-22,2
20210209,WY,2.21,6.54,23.06,39.35,28.84,0.00,2021-02-09,2021-02-15,2
20210202,WY,2.21,6.54,21.89,39.06,30.31,0.00,2021-02-02,2021-02-08,2
20210126,WY,4.21,5.96,21.68,42.37,25.78,0.00,2021-01-26,2021-02-01,2
20210119,WY,4.21,6.90,34.52,28.59,25.42,0.36,2021-01-19,2021-01-25,2
20210112,WY,4.26,7.50,34.00,28.46,25.42,0.36,2021-01-12,2021-01-18,2
20210105,WY,4.26,8.28,33.25,28.44,25.42,0.36,2021-01-05,2021-01-11,2
20201229,WY,4.27,8.29,33.22,28.44,25.42,0.36,2020-12-29,2021-01-04,2
20201222,WY,4.27,8.29,33.22,28.44,25.42,0.36,2020-12-22,2020-12-28,2
20201215,WY,4.27,8.29,33.22,28.44,25.42,0.36,2020-12-15,2020-12-21,2
20201208,WY,4.27,8.29,31.66,29.99,25.42,0.36,2020-12-08,2020-12-14,2
20201201,WY,4.22,8.35,31.66,29.99,25.42,0.36,2020-12-01,2020-12-07,2
20201124,WY,4.25,8.32,31.66,29.99,25.42,0.36,2020-11-24,2020-11-30,2
20201117,WY,4.25,7.69,31.11,31.17,25.42,0.36,2020-11-17,2020-11-23,2
20201110,WY,2.95,8.98,30.07,32.20,25.43,0.36,2020-11-10,2020-11-16,2
20201103,WY,2.95,8.98,30.07,32.20,25.43,0.36,2020-11-03,2020-11-09,2
20201027,WY,2.96,8.97,30.07,32.20,25.79,0.00,2020-10-27,2020-11-02,2
20201020,WY,2.96,7.27,30.28,32.80,26.69,0.00,2020-10-20,2020-10-26,2
20201013,WY,2.96,7.27,30.28,32.86,26.63,0.00,2020-10-13,2020-10-19,2
20201006,WY,2.96,9.43,30.62,35.09,21.90,0.00,2020-10-06,2020-10-12,2
20200929,WY,2.94,16.23,30.52,28.99,21.32,0.00,2020-09-29,2020-10-05,2
20200922,WY,3.15,20.92,27.90,28.41,19.61,0.00,2020-09-22,2020-09-28,2
20200915,WY,6.67,20.88,24.53,28.68,19.24,0.00,2020-09-15,2020-09-21,2
20200908,WY,6.67,19.25,25.98,27.39,20.72,0.00,2020-09-08,2020-09-14,2
20200901,WY,7.39,18.78,33.02,30.99,9.82,0.00,2020-09-01,2020-09-07,2
20200825,WY,7.91,18.62,35.11,32.92,5.44,0.00,2020-08-25,2020-08-31,2
20200818,WY,7.91,21.20,35.73,29.71,5.44,0.00,2020-08-18,2020-08-24,2
20200811,WY,9.10,17.21,38.50,29.75,5.44,0.00,2020-08-11,2020-08-17,2
20200804,WY,12.10,17.66,35.19,29.60,5.44,0.00,2020-08-04,2020-08-10,2
20200728,WY,13.80,17.25,33.91,29.60,5.44,0.00,2020-07-28,2020-08-03,2
20200721,WY,14.42,30.30,40.63,13.45,1.21,0.00,2020-07-21,2020-07-27,2
20200714,WY,20.95,30.41,41.99,6.65,0.00,0.00,2020-07-14,2020-07-20,2
20200707,WY,27.41,24.07,42.94,5.59,0.00,0.00,2020-07-07,2020-07-13,2
20200630,WY,26.25,21.34,51.26,1.15,0.00,0.00,2020-06-30,2020-07-06,2
20200623,WY,24.66,22.77,51.42,1.15,0.00,0.00,2020-06-23,2020-06-29,2
20200616,WY,24.29,35.09,40.62,0.00,0.00,0.00,2020-06-16,2020-06-22,2
20200609,WY,24.78,58.18,17.03,0.00,0.00,0.00,2020-06-09,2020-06-15,2
20200602,WY,26.08,71.97,1.94,0.00,0.00,0.00,2020-06-02,2020-06-08,2
20200526,WY,74.07,24.08,1.85,0.00,0.00,0.00,2020-05-26,2020-06-01,2
20200519,WY,74.07,24.08,1.85,0.00,0.00,0.00,2020-05-19,2020-05-25,2
20200512,WY,77.76,22.24,0.00,0.00,0.00,0.00,2020-05-12,2020-05-18,2
20200505,WY,82.74,17.26,0.00,0.00,0.00,0.00,2020-05-05,2020-05-11,2
20200428,WY,98.23,1.77,0.00,0.00,0.00,0.00,2020-04-28,2020-05-04,2
20200421,WY,98.23,1.77,0.00,0.00,0.00,0.00,2020-04-21,2020-04-27,2
20200414,WY,98.23,1.77,0.00,0.00,0.00,0.00,2020-04-14,2020-04-20,2
20200407,WY,98.23,1.77,0.00,0.00,0.00,0.00,2020-04-07,2020-04-13,2
20200331,WY,98.23,1.77,0.00,0.00,0.00,0.00,2020-03-31,2020-04-06,2
20200324,WY,98.72,1.28,0.00,0.00,0.00,0.00,2020-03-24,2020-03-30,2
20200317,WY,98.72,1.28,0.00,0.00,0.00,0.00,2020-03-17,2020-03-23,2
20200310,WY,98.72,1.28,0.00,0.00,0.00,0.00,2020-03-10,2020-03-16,2
20200303,WY,98.72,1.28,0.00,0.00,0.00,0.00,2020-03-03,2020-03-09,2
20200225,WY,98.72,1.28,0.00,0.00,0.00,0.00,2020-02-25,2020-03-02,2
20200218,WY,96.44,3.56,0.00,0.00,0.00,0.00,2020-02-18,2020-02-24,2
20200211,WY,92.62,7.38,0.00,0.00,0.00,0.00,2020-02-11,2020-02-17,2
20200204,WY,74.83,25.17,0.00,0.00,0.00,0.00,2020-02-04,2020-02-10,2
20200128,WY,73.86,26.14,0.00,0.00,0.00,0.00,2020-01-28,2020-02-03,2
20200121,WY,73.86,26.14,0.00,0.00,0.00,0.00,2020-01-21,2020-01-27,2
20200114,WY,77.96,22.04,0.00,0.00,0.00,0.00,2020-01-14,2020-01-20,2
20200107,WY,77.96,22.04,0.00,0.00,0.00,0.00,2020-01-07,2020-01-13,2
20191231,WY,75.13,24.87,0.00,0.00,0.00,0.00,2019-12-31,2020-01-06,2
20191224,WY,85.02,14.98,0.00,0.00,0.00,0.00,2019-12-24,2019-12-30,2
20191217,WY,85.02,14.98,0.00,0.00,0.00,0.00,2019-12-17,2019-12-23,2
20191210,WY,84.84,15.16,0.00,0.00,0.00,0.00,2019-12-10,2019-12-16,2
20191203,WY,84.97,15.03,0.00,0.00,0.00,0.00,2019-12-03,2019-12-09,2
20191126,WY,84.86,15.14,0.00,0.00,0.00,0.00,2019-11-26,2019-12-02,2
20191119,WY,84.90,15.10,0.00,0.00,0.00,0.00,2019-11-19,2019-11-25,2
20191112,WY,85.44,14.56,0.00,0.00,0.00,0.00,2019-11-12,2019-11-18,2
20191105,WY,85.32,14.68,0.00,0.00,0.00,0.00,2019-11-05,2019-11-11,2
20191029,WY,85.32,14.68,0.00,0.00,0.00,0.00,2019-10-29,2019-11-04,2
20191022,WY,79.93,20.07,0.00,0.00,0.00,0.00,2019-10-22,2019-10-28,2
20191015,WY,85.48,14.52,0.00,0.00,0.00,0.00,2019-10-15,2019-10-21,2
20191008,WY,85.48,14.52,0.00,0.00,0.00,0.00,2019-10-08,2019-10-14,2
20191001,WY,78.97,21.03,0.00,0.00,0.00,0.00,2019-10-01,2019-10-07,2
20190924,WY,78.97,21.03,0.00,0.00,0.00,0.00,2019-09-24,2019-09-30,2
20190917,WY,78.97,21.03,0.00,0.00,0.00,0.00,2019-09-17,2019-09-23,2
20190910,WY,77.27,22.73,0.00,0.00,0.00,0.00,2019-09-10,2019-09-16,2
20190903,WY,77.27,22.73,0.00,0.00,0.00,0.00,2019-09-03,2019-09-09,2
20190827,WY,91.02,8.98,0.00,0.00,0.00,0.00,2019-08-27,2019-09-02,2
20190820,WY,91.01,8.99,0.00,0.00,0.00,0.00,2019-08-20,2019-08-26,2
20190813,WY,91.01,8.99,0.00,0.00,0.00,0.00,2019-08-13,2019-08-19,2
20190806,WY,91.01,8.99,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,WY,91.84,8.16,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,WY,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,WY,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,WY,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
